tile,score
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190046/48001F003202511190046/brudne_48001F003202511190046_x001_y002.bmp,0.6155590415000916
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190113/48001F003202511190113 czarno/brudne_48001F003202511190113 czarno_x005_y001.bmp,0.6154818534851074
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190044/48001F003202511190044/brudne_48001F003202511190044_x005_y001.bmp,0.6152618527412415
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190074/48001F003202511190074/brudne_48001F003202511190074_x002_y001.bmp,0.615251898765564
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190091/48001F003202511190091 czarno/brudne_48001F003202511190091 czarno_x002_y001.bmp,0.615216076374054
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190041/48001F003202511190041 czarno/brudne_48001F003202511190041 czarno_x001_y002.bmp,0.615166962146759
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190044/48001F003202511190044 czarno/brudne_48001F003202511190044 czarno_x005_y001.bmp,0.6150569915771484
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190052/48001F003202511190052 czarno/brudne_48001F003202511190052 czarno_x000_y002.bmp,0.6150463819503784
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190037/48001F003202511190037 czarno/brudne_48001F003202511190037 czarno_x003_y002.bmp,0.6150178909301758
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190075/48001F003202511190075 czarno/brudne_48001F003202511190075 czarno_x003_y001.bmp,0.6149542927742004
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190039/48001F003202511190039/brudne_48001F003202511190039_x001_y002.bmp,0.6149164438247681
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190052/48001F003202511190052/brudne_48001F003202511190052_x000_y002.bmp,0.6148079633712769
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190118/48001F003202511190118 czarno/brudne_48001F003202511190118 czarno_x005_y001.bmp,0.6146515011787415
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190075/48001F003202511190075/brudne_48001F003202511190075_x003_y001.bmp,0.6146426796913147
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190072/48001F003202511190072 czarno/brudne_48001F003202511190072 czarno_x005_y002.bmp,0.6144691705703735
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190042/48001F003202511190042/brudne_48001F003202511190042_x001_y001.bmp,0.6144304275512695
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190072/48001F003202511190072/brudne_48001F003202511190072_x005_y002.bmp,0.6142383217811584
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190050/48001F003202511190050 czarno/brudne_48001F003202511190050 czarno_x002_y002.bmp,0.6142140626907349
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190042/48001F003202511190042 czarno/brudne_48001F003202511190042 czarno_x001_y001.bmp,0.614162027835846
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190041/48001F003202511190041 czarno/brudne_48001F003202511190041 czarno_x002_y001.bmp,0.6139463782310486
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190034/48001F003202511190034 czarno/brudne_48001F003202511190034 czarno_x000_y002.bmp,0.6139290928840637
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190119/48001F003202511190119/brudne_48001F003202511190119_x002_y001.bmp,0.6137856245040894
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190048/48001F003202511190048/brudne_48001F003202511190048_x002_y001.bmp,0.6137852668762207
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190034/48001F003202511190034/brudne_48001F003202511190034_x000_y002.bmp,0.6135373115539551
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190048/48001F003202511190048 czarno/brudne_48001F003202511190048 czarno_x002_y001.bmp,0.6134366989135742
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190035/48001F003202511190035 czarno/brudne_48001F003202511190035 czarno_x001_y002.bmp,0.6134263873100281
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190082/48001F003202511190082/brudne_48001F003202511190082_x001_y001.bmp,0.6133934855461121
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190113/48001F003202511190113/brudne_48001F003202511190113_x004_y001.bmp,0.6133884191513062
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190041/48001F003202511190041/brudne_48001F003202511190041_x002_y001.bmp,0.6133866310119629
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190082/48001F003202511190082 czarno/brudne_48001F003202511190082 czarno_x001_y001.bmp,0.6133493185043335
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190037/48001F003202511190037/brudne_48001F003202511190037_x003_y002.bmp,0.6132245063781738
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190039/48001F003202511190039 czarno/brudne_48001F003202511190039 czarno_x005_y001.bmp,0.6131845712661743
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190039/48001F003202511190039/brudne_48001F003202511190039_x005_y001.bmp,0.6130164265632629
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190076/48001F003202511190076 czarno/brudne_48001F003202511190076 czarno_x005_y001.bmp,0.6130163073539734
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190091/48001F003202511190091/brudne_48001F003202511190091_x002_y001.bmp,0.6129646301269531
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190048/48001F003202511190048/brudne_48001F003202511190048_x003_y001.bmp,0.6129036545753479
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190119/48001F003202511190119 czarno/brudne_48001F003202511190119 czarno_x002_y001.bmp,0.6128829121589661
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190069/48001F003202511190069/brudne_48001F003202511190069_x002_y001.bmp,0.6127643585205078
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190114/48001F003202511190114/brudne_48001F003202511190114_x005_y001.bmp,0.6126523017883301
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190048/48001F003202511190048 czarno/brudne_48001F003202511190048 czarno_x003_y001.bmp,0.6126000285148621
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190113/48001F003202511190113 czarno/brudne_48001F003202511190113 czarno_x004_y001.bmp,0.6124871969223022
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190059/48001F003202511190059/brudne_48001F003202511190059_x004_y001.bmp,0.6124692559242249
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190050/48001F003202511190050/brudne_48001F003202511190050_x002_y002.bmp,0.6123074889183044
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190078/48001F003202511190078/brudne_48001F003202511190078_x004_y002.bmp,0.6121979355812073
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190076/48001F003202511190076/brudne_48001F003202511190076_x005_y001.bmp,0.6120637655258179
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190035/48001F003202511190035/brudne_48001F003202511190035_x001_y002.bmp,0.6120545268058777
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190078/48001F003202511190078 czarno/brudne_48001F003202511190078 czarno_x004_y002.bmp,0.6118323802947998
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190102/48001F003202511190102 czarno/brudne_48001F003202511190102 czarno_x007_y001.bmp,0.6117242574691772
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190042/48001F003202511190042 czarno/brudne_48001F003202511190042 czarno_x002_y002.bmp,0.6117205023765564
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190114/48001F003202511190114 czarno/brudne_48001F003202511190114 czarno_x005_y001.bmp,0.6114651560783386
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190115/48001F003202511190115/brudne_48001F003202511190115_x007_y002.bmp,0.6113236546516418
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190111/48001F003202511190111/brudne_48001F003202511190111_x004_y001.bmp,0.6113177537918091
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190102/48001F003202511190102/brudne_48001F003202511190102_x007_y001.bmp,0.6111173629760742
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190059/48001F003202511190059 czarno/brudne_48001F003202511190059 czarno_x004_y001.bmp,0.6110464334487915
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190042/48001F003202511190042/brudne_48001F003202511190042_x002_y002.bmp,0.6109796166419983
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190038/48001F003202511190038/brudne_48001F003202511190038_x001_y001.bmp,0.6108144521713257
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190061/48001F003202511190061 czarno/brudne_48001F003202511190061 czarno_x003_y002.bmp,0.6107009053230286
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190076/48001F003202511190076/brudne_48001F003202511190076_x004_y001.bmp,0.6106504201889038
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190115/48001F003202511190115 czarno/brudne_48001F003202511190115 czarno_x007_y002.bmp,0.6106462478637695
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190111/48001F003202511190111 czarno/brudne_48001F003202511190111 czarno_x004_y001.bmp,0.6106246709823608
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190069/48001F003202511190069 czarno/brudne_48001F003202511190069 czarno_x002_y001.bmp,0.6106030344963074
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190061/48001F003202511190061/brudne_48001F003202511190061_x003_y002.bmp,0.6105907559394836
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190076/48001F003202511190076 czarno/brudne_48001F003202511190076 czarno_x004_y001.bmp,0.6102038621902466
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190033/48001F003202511190033 czarno/brudne_48001F003202511190033 czarno_x002_y001.bmp,0.6100255250930786
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190087/48001F003202511190087 czarno/brudne_48001F003202511190087 czarno_x002_y001.bmp,0.6100093126296997
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190109/48001F003202511190109 czarno/brudne_48001F003202511190109 czarno_x006_y001.bmp,0.6099852323532104
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190078/48001F003202511190078 czarno/brudne_48001F003202511190078 czarno_x002_y001.bmp,0.6099193096160889
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190078/48001F003202511190078/brudne_48001F003202511190078_x002_y001.bmp,0.6096619367599487
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190038/48001F003202511190038 czarno/brudne_48001F003202511190038 czarno_x001_y001.bmp,0.6096467971801758
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190109/48001F003202511190109/brudne_48001F003202511190109_x006_y001.bmp,0.6095849275588989
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190033/48001F003202511190033/brudne_48001F003202511190033_x002_y001.bmp,0.6089836955070496
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190110/48001F003202511190110/brudne_48001F003202511190110_x005_y001.bmp,0.6087905168533325
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190110/48001F003202511190110 czarno/brudne_48001F003202511190110 czarno_x005_y001.bmp,0.6085385084152222
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190109/48001F003202511190109 czarno/brudne_48001F003202511190109 czarno_x004_y001.bmp,0.608366072177887
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190102/48001F003202511190102/brudne_48001F003202511190102_x005_y001.bmp,0.6079136729240417
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190104/48001F003202511190104 czarno/brudne_48001F003202511190104 czarno_x005_y001.bmp,0.6077568531036377
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190087/48001F003202511190087/brudne_48001F003202511190087_x002_y001.bmp,0.607745349407196
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190109/48001F003202511190109/brudne_48001F003202511190109_x004_y001.bmp,0.6075881719589233
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190043/48001F003202511190043 czarno/brudne_48001F003202511190043 czarno_x002_y002.bmp,0.6074428558349609
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190035/48001F003202511190035/brudne_48001F003202511190035_x003_y001.bmp,0.6074274778366089
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190104/48001F003202511190104/brudne_48001F003202511190104_x005_y001.bmp,0.6072384715080261
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190093/48001F003202511190093/brudne_48001F003202511190093_x000_y001.bmp,0.6070494651794434
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190112/48001F003202511190112 czarno/brudne_48001F003202511190112 czarno_x005_y001.bmp,0.6069881319999695
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190062/48001F003202511190062 czarno/brudne_48001F003202511190062 czarno_x003_y002.bmp,0.6069826483726501
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190062/48001F003202511190062/brudne_48001F003202511190062_x003_y002.bmp,0.6069651246070862
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190104/48001F003202511190104 czarno/brudne_48001F003202511190104 czarno_x007_y001.bmp,0.6069582104682922
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190046/48001F003202511190046/brudne_48001F003202511190046_x001_y001.bmp,0.6069326400756836
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190035/48001F003202511190035 czarno/brudne_48001F003202511190035 czarno_x003_y001.bmp,0.6069296002388
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190104/48001F003202511190104/brudne_48001F003202511190104_x007_y001.bmp,0.6067746877670288
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190093/48001F003202511190093 czarno/brudne_48001F003202511190093 czarno_x000_y001.bmp,0.6066915392875671
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190032/48001F003202511190032/brudne_48001F003202511190032_x005_y002.bmp,0.606656551361084
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190046/48001F003202511190046 czarno/brudne_48001F003202511190046 czarno_x001_y001.bmp,0.6064984202384949
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190032/48001F003202511190032 czarno/brudne_48001F003202511190032 czarno_x005_y002.bmp,0.6064735054969788
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190112/48001F003202511190112/brudne_48001F003202511190112_x005_y001.bmp,0.6064417362213135
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190117/48001F003202511190117/brudne_48001F003202511190117_x004_y001.bmp,0.6063355207443237
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190110/48001F003202511190110/brudne_48001F003202511190110_x007_y001.bmp,0.6063271164894104
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190105/48001F003202511190105/brudne_48001F003202511190105_x004_y001.bmp,0.6060998439788818
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190043/48001F003202511190043/brudne_48001F003202511190043_x002_y002.bmp,0.606076717376709
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190117/48001F003202511190117 czarno/brudne_48001F003202511190117 czarno_x004_y001.bmp,0.6059300899505615
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190113/48001F003202511190113/brudne_48001F003202511190113_x007_y002.bmp,0.6057849526405334
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190044/48001F003202511190044/brudne_48001F003202511190044_x001_y002.bmp,0.6057819724082947
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190116/48001F003202511190116 czarno/brudne_48001F003202511190116 czarno_x007_y001.bmp,0.6053246855735779
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190113/48001F003202511190113 czarno/brudne_48001F003202511190113 czarno_x007_y002.bmp,0.6050992012023926
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190110/48001F003202511190110 czarno/brudne_48001F003202511190110 czarno_x007_y001.bmp,0.6048177480697632
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190075/48001F003202511190075/brudne_48001F003202511190075_x002_y001.bmp,0.6047642827033997
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190048/48001F003202511190048 czarno/brudne_48001F003202511190048 czarno_x000_y002.bmp,0.6047012805938721
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190048/48001F003202511190048/brudne_48001F003202511190048_x000_y002.bmp,0.6046732664108276
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190116/48001F003202511190116/brudne_48001F003202511190116_x007_y001.bmp,0.6045827865600586
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190071/48001F003202511190071/brudne_48001F003202511190071_x002_y002.bmp,0.6045405268669128
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190100/48001F003202511190100/brudne_48001F003202511190100_x010_y001.bmp,0.6044336557388306
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190075/48001F003202511190075 czarno/brudne_48001F003202511190075 czarno_x002_y001.bmp,0.6043368577957153
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190115/48001F003202511190115/brudne_48001F003202511190115_x004_y001.bmp,0.6043262481689453
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190045/48001F003202511190045 czarno/brudne_48001F003202511190045 czarno_x004_y002.bmp,0.60430908203125
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190044/48001F003202511190044 czarno/brudne_48001F003202511190044 czarno_x001_y002.bmp,0.6042844653129578
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190078/48001F003202511190078 czarno/brudne_48001F003202511190078 czarno_x000_y001.bmp,0.6041449308395386
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190045/48001F003202511190045/brudne_48001F003202511190045_x002_y001.bmp,0.604106605052948
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190105/48001F003202511190105 czarno/brudne_48001F003202511190105 czarno_x004_y001.bmp,0.6038957834243774
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190078/48001F003202511190078/brudne_48001F003202511190078_x000_y001.bmp,0.6038802266120911
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190102/48001F003202511190102 czarno/brudne_48001F003202511190102 czarno_x005_y001.bmp,0.6037600636482239
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190062/48001F003202511190062/brudne_48001F003202511190062_x000_y001.bmp,0.6036229133605957
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190062/48001F003202511190062 czarno/brudne_48001F003202511190062 czarno_x000_y001.bmp,0.6035588979721069
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190071/48001F003202511190071 czarno/brudne_48001F003202511190071 czarno_x002_y002.bmp,0.6035420298576355
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190045/48001F003202511190045 czarno/brudne_48001F003202511190045 czarno_x002_y001.bmp,0.6034520268440247
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190100/48001F003202511190100 czarno/brudne_48001F003202511190100 czarno_x010_y001.bmp,0.6034502983093262
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190039/48001F003202511190039/brudne_48001F003202511190039_x001_y001.bmp,0.6029260158538818
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190074/48001F003202511190074/brudne_48001F003202511190074_x003_y001.bmp,0.6026373505592346
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190044/48001F003202511190044 czarno/brudne_48001F003202511190044 czarno_x003_y002.bmp,0.6025848388671875
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190106/48001F003202511190106 czarno/brudne_48001F003202511190106 czarno_x005_y001.bmp,0.6023200750350952
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190115/48001F003202511190115 czarno/brudne_48001F003202511190115 czarno_x004_y001.bmp,0.6022697687149048
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190074/48001F003202511190074 czarno/brudne_48001F003202511190074 czarno_x003_y001.bmp,0.6021842956542969
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190090/48001F003202511190090/brudne_48001F003202511190090_x002_y001.bmp,0.6018383502960205
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190034/48001F003202511190034 czarno/brudne_48001F003202511190034 czarno_x002_y001.bmp,0.6017745137214661
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190039/48001F003202511190039 czarno/brudne_48001F003202511190039 czarno_x001_y001.bmp,0.6017717719078064
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190034/48001F003202511190034/brudne_48001F003202511190034_x002_y001.bmp,0.6016595959663391
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190088/48001F003202511190088 czarno/brudne_48001F003202511190088 czarno_x001_y001.bmp,0.6016256213188171
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190106/48001F003202511190106/brudne_48001F003202511190106_x005_y001.bmp,0.6014260053634644
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190101/48001F003202511190101/brudne_48001F003202511190101_x004_y001.bmp,0.6013568639755249
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190100/48001F003202511190100/brudne_48001F003202511190100_x011_y001.bmp,0.6011868715286255
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190100/48001F003202511190100 czarno/brudne_48001F003202511190100 czarno_x011_y001.bmp,0.6010922193527222
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190101/48001F003202511190101 czarno/brudne_48001F003202511190101 czarno_x004_y001.bmp,0.6010023355484009
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190096/48001F003202511190096 czarno/brudne_48001F003202511190096 czarno_x011_y001.bmp,0.6009126901626587
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190044/48001F003202511190044/brudne_48001F003202511190044_x003_y002.bmp,0.6008269786834717
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190119/48001F003202511190119 czarno/brudne_48001F003202511190119 czarno_x004_y001.bmp,0.6008046269416809
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190112/48001F003202511190112 czarno/brudne_48001F003202511190112 czarno_x003_y002.bmp,0.6007959246635437
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190045/48001F003202511190045/brudne_48001F003202511190045_x004_y002.bmp,0.6007146835327148
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190119/48001F003202511190119 czarno/brudne_48001F003202511190119 czarno_x007_y002.bmp,0.6006727814674377
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190106/48001F003202511190106 czarno/brudne_48001F003202511190106 czarno_x003_y002.bmp,0.6002475023269653
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190090/48001F003202511190090 czarno/brudne_48001F003202511190090 czarno_x002_y001.bmp,0.6002405881881714
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190119/48001F003202511190119/brudne_48001F003202511190119_x007_y002.bmp,0.6002123951911926
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190088/48001F003202511190088/brudne_48001F003202511190088_x001_y001.bmp,0.600139319896698
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190042/48001F003202511190042/brudne_48001F003202511190042_x003_y002.bmp,0.6000756025314331
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190119/48001F003202511190119/brudne_48001F003202511190119_x004_y001.bmp,0.6000664830207825
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190111/48001F003202511190111/brudne_48001F003202511190111_x007_y002.bmp,0.5999747514724731
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190104/48001F003202511190104/brudne_48001F003202511190104_x004_y001.bmp,0.5998326539993286
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190118/48001F003202511190118/brudne_48001F003202511190118_x007_y001.bmp,0.599783718585968
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190049/48001F003202511190049/brudne_48001F003202511190049_x002_y001.bmp,0.5997374653816223
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190112/48001F003202511190112/brudne_48001F003202511190112_x003_y002.bmp,0.5997360944747925
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190118/48001F003202511190118 czarno/brudne_48001F003202511190118 czarno_x007_y001.bmp,0.5997346639633179
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190106/48001F003202511190106/brudne_48001F003202511190106_x003_y002.bmp,0.5997304916381836
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190111/48001F003202511190111 czarno/brudne_48001F003202511190111 czarno_x007_y002.bmp,0.5997170805931091
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190037/48001F003202511190037 czarno/brudne_48001F003202511190037 czarno_x002_y001.bmp,0.5995945930480957
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190096/48001F003202511190096/brudne_48001F003202511190096_x011_y001.bmp,0.5995084643363953
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190108/48001F003202511190108/brudne_48001F003202511190108_x004_y001.bmp,0.5994582772254944
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190049/48001F003202511190049 czarno/brudne_48001F003202511190049 czarno_x002_y001.bmp,0.5993862152099609
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190106/48001F003202511190106/brudne_48001F003202511190106_x004_y001.bmp,0.5993177890777588
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190037/48001F003202511190037/brudne_48001F003202511190037_x002_y001.bmp,0.5991525650024414
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190108/48001F003202511190108 czarno/brudne_48001F003202511190108 czarno_x004_y001.bmp,0.5990713238716125
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190104/48001F003202511190104 czarno/brudne_48001F003202511190104 czarno_x004_y001.bmp,0.5988313555717468
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190064/48001F003202511190064/brudne_48001F003202511190064_x004_y002.bmp,0.5987718105316162
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190050/48001F003202511190050/brudne_48001F003202511190050_x001_y001.bmp,0.5986873507499695
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190049/48001F003202511190049/brudne_48001F003202511190049_x001_y002.bmp,0.59816974401474
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190050/48001F003202511190050 czarno/brudne_48001F003202511190050 czarno_x001_y001.bmp,0.5977829098701477
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190064/48001F003202511190064 czarno/brudne_48001F003202511190064 czarno_x004_y002.bmp,0.5976808667182922
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190042/48001F003202511190042 czarno/brudne_48001F003202511190042 czarno_x003_y002.bmp,0.5975590944290161
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190049/48001F003202511190049 czarno/brudne_48001F003202511190049 czarno_x001_y002.bmp,0.5975348353385925
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190106/48001F003202511190106 czarno/brudne_48001F003202511190106 czarno_x004_y001.bmp,0.5974497199058533
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190092/48001F003202511190092 czarno/brudne_48001F003202511190092 czarno_x001_y001.bmp,0.5973938703536987
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190037/48001F003202511190037 czarno/brudne_48001F003202511190037 czarno_x003_y001.bmp,0.5971676707267761
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190092/48001F003202511190092/brudne_48001F003202511190092_x001_y001.bmp,0.5969817638397217
