tile,score,prob_contaminated,anomaly_norm,clf_norm,final_score
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190082/48001F003202511190082 czarno/brudne_48001F003202511190082 czarno_x002_y001.bmp,0.6559092998504639,0.9727056646146328,0.7541616427013501,0.9724571537857485,0.8305650715808895
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190072/48001F003202511190072 czarno/brudne_48001F003202511190072 czarno_x004_y001.bmp,0.6653388142585754,0.9143888787381882,0.7840926050642242,0.9132600724826812,0.8293012186606841
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190088/48001F003202511190088/brudne_48001F003202511190088_x005_y002.bmp,0.6914185285568237,0.7623935052765192,0.8668742747569804,0.7589703196220927,0.8291078904597697
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190107/48001F003202511190107 czarno/brudne_48001F003202511190107 czarno_x006_y002.bmp,0.6602296829223633,0.9433114197139436,0.7678753099721674,0.9426192009720422,0.8290356718221236
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190047/48001F003202511190047/brudne_48001F003202511190047_x004_y002.bmp,0.6558582186698914,0.9676647516634932,0.7539995019137129,0.9673401479472832,0.8286687280254625
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190074/48001F003202511190074 czarno/brudne_48001F003202511190074 czarno_x001_y002.bmp,0.7039250731468201,0.6859980153711874,0.9065722803181971,0.6814216351542083,0.827769554510801
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190089/48001F003202511190089/brudne_48001F003202511190089_x003_y001.bmp,0.6626776456832886,0.9254947204798932,0.7756455808569483,0.9245335575803615,0.8277563727101429
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190047/48001F003202511190047 czarno/brudne_48001F003202511190047 czarno_x004_y002.bmp,0.6554780602455139,0.9647000260838604,0.7527928111977856,0.9643306696548642,0.8268310616577632
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190088/48001F003202511190088 czarno/brudne_48001F003202511190088 czarno_x005_y002.bmp,0.6900193095207214,0.7634950688198889,0.8624329037070599,0.7600885113340898,0.8266123663765204
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190079/48001F003202511190079/brudne_48001F003202511190079_x002_y002.bmp,0.7084733843803406,0.6531760425348536,0.9210094322703731,0.6481042126433713,0.8254926054009225
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190100/48001F003202511190100/brudne_48001F003202511190100_x007_y001.bmp,0.6744740605354309,0.849043818701141,0.8130895078371746,0.84692862479346,0.8249331987718745
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190097/48001F003202511190097 czarno/brudne_48001F003202511190097 czarno_x003_y001.bmp,0.656015157699585,0.9554241194425754,0.7544976544152866,0.9549147426391471,0.8246436352936377
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190089/48001F003202511190089 czarno/brudne_48001F003202511190089 czarno_x003_y001.bmp,0.662724494934082,0.9161177901393694,0.7757942887438595,0.9150150819065265,0.824521566350793
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190095/48001F003202511190095/brudne_48001F003202511190095_x002_y001.bmp,0.6621023416519165,0.9175544034121216,0.7738194631413431,0.9164733809439315,0.823748334372249
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190097/48001F003202511190097/brudne_48001F003202511190097_x003_y001.bmp,0.6552088856697083,0.9570371732424964,0.7519384030332941,0.9565521455842005,0.8235532129261114
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190050/48001F003202511190050 czarno/brudne_48001F003202511190050 czarno_x000_y002.bmp,0.6536327600479126,0.9658398429365684,0.7469354988938671,0.9654876921122287,0.8234287665202937
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190095/48001F003202511190095/brudne_48001F003202511190095_x003_y001.bmp,0.6657322645187378,0.8949732594175256,0.7853414864401783,0.8935513732085171,0.8232149468090968
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190079/48001F003202511190079 czarno/brudne_48001F003202511190079 czarno_x002_y002.bmp,0.7076465487480164,0.6512347403086789,0.918384908342599,0.6461336063421226,0.8230969526424323
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190095/48001F003202511190095 czarno/brudne_48001F003202511190095 czarno_x002_y001.bmp,0.6613568663597107,0.9195747993485078,0.7714531914599222,0.9185242748797537,0.8229280706568631
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190077/48001F003202511190077/brudne_48001F003202511190077_x000_y001.bmp,0.6747337579727173,0.8414699948877208,0.8139138338718712,0.8392404736493271,0.8227781577939808
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190050/48001F003202511190050/brudne_48001F003202511190050_x000_y002.bmp,0.6532658338546753,0.9651867432120552,0.7457708096421819,0.9648247338076862,0.8224396831001084
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190089/48001F003202511190089 czarno/brudne_48001F003202511190089 czarno_x000_y001.bmp,0.6750925779342651,0.8377790594387692,0.8150527924968135,0.8354938233054814,0.8222071532798472
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190074/48001F003202511190074/brudne_48001F003202511190074_x001_y002.bmp,0.7024810910224915,0.6781903280414834,0.9019888232338362,0.6734960903098017,0.8220163667104241
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190095/48001F003202511190095 czarno/brudne_48001F003202511190095 czarno_x003_y001.bmp,0.6646369099617004,0.8973083884274741,0.7818646355015463,0.8959217511327727,0.8217846259724755
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190116/48001F003202511190116/brudne_48001F003202511190116_x006_y002.bmp,0.6801553964614868,0.8041550268066732,0.8311230824640231,0.8013622338575251,0.8207067854517488
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190098/48001F003202511190098/brudne_48001F003202511190098_x006_y002.bmp,0.7036485075950623,0.667020956657542,0.9056944118763811,0.6621581165860749,0.820456708524774
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190089/48001F003202511190089/brudne_48001F003202511190089_x000_y001.bmp,0.6746941208839417,0.8349967045166995,0.8137880186749299,0.8326694685667837,0.8203965261370787
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190116/48001F003202511190116 czarno/brudne_48001F003202511190116 czarno_x006_y002.bmp,0.6800251007080078,0.8034022378287136,0.8307095004782883,0.8005980814841975,0.8201705038303565
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190085/48001F003202511190085 czarno/brudne_48001F003202511190085 czarno_x001_y001.bmp,0.6470518112182617,0.9935129642234484,0.7260463922859132,0.9935785408465854,0.8196826442821484
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190063/48001F003202511190063 czarno/brudne_48001F003202511190063 czarno_x003_y002.bmp,0.6869097948074341,0.7606820140305774,0.8525627488059608,0.7572329933117888,0.8191973343830006
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190093/48001F003202511190093 czarno/brudne_48001F003202511190093 czarno_x001_y001.bmp,0.6571892499923706,0.932537095592594,0.7582244329857374,0.9316822377733424,0.8189346646613991
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190075/48001F003202511190075 czarno/brudne_48001F003202511190075 czarno_x003_y002.bmp,0.7123284935951233,0.6114474352351138,0.9332462372444629,0.6057457094806612,0.8186210525271324
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190110/48001F003202511190110 czarno/brudne_48001F003202511190110 czarno_x006_y001.bmp,0.6494215726852417,0.9766752973449316,0.7335684383009393,0.9764867083633394,0.8185898328227793
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190093/48001F003202511190093/brudne_48001F003202511190093_x001_y001.bmp,0.656976044178009,0.9323248074440174,0.7575476796632425,0.9314667451222626,0.8184193525738995
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190092/48001F003202511190092/brudne_48001F003202511190092_x003_y002.bmp,0.6991407871246338,0.6870222510542922,0.8913861022537044,0.6824613317371907,0.8182624325729246
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190114/48001F003202511190114 czarno/brudne_48001F003202511190114 czarno_x005_y002.bmp,0.6962138414382935,0.7039989023689389,0.8820954540416749,0.699694246635076,0.8182550314493653
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190085/48001F003202511190085/brudne_48001F003202511190085_x001_y001.bmp,0.6461904644966125,0.9944396689507612,0.7233123239986969,0.9945192342380714,0.8182347425824781
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190081/48001F003202511190081/brudne_48001F003202511190081_x001_y002.bmp,0.6851738691329956,0.767873799769199,0.8470526107672863,0.7645333394931683,0.8181708658213451
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190096/48001F003202511190096 czarno/brudne_48001F003202511190096 czarno_x007_y001.bmp,0.6781498193740845,0.8083773314468292,0.824757022694578,0.8056482744428071,0.8180689608064581
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190052/48001F003202511190052/brudne_48001F003202511190052_x002_y002.bmp,0.671481192111969,0.8451196222597918,0.8035896090870742,0.8429451923683615,0.8173640632355248
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190092/48001F003202511190092/brudne_48001F003202511190092_x002_y001.bmp,0.6671863794326782,0.8694997333122548,0.7899571068079679,0.8676933226787018,0.8171647823627248
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190111/48001F003202511190111 czarno/brudne_48001F003202511190111 czarno_x003_y002.bmp,0.6808255910873413,0.7901193897271762,0.833250399869148,0.78711472798339,0.8171029147091327
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190092/48001F003202511190092 czarno/brudne_48001F003202511190092 czarno_x005_y001.bmp,0.6843806505203247,0.7689999916254717,0.8445347932621813,0.7656765312839483,0.8169344015697997
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190077/48001F003202511190077 czarno/brudne_48001F003202511190077 czarno_x000_y001.bmp,0.6741852760314941,0.8278752450733703,0.8121728542594594,0.8254405102603978,0.8168165338597879
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190092/48001F003202511190092/brudne_48001F003202511190092_x005_y001.bmp,0.6840683817863464,0.7699473836423629,0.8435435965452256,0.766638224240906,0.8166267162387137
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190052/48001F003202511190052 czarno/brudne_48001F003202511190052 czarno_x002_y002.bmp,0.671819806098938,0.8408357140280739,0.8046644303409441,0.8385966182815596,0.8165406961201596
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190092/48001F003202511190092 czarno/brudne_48001F003202511190092 czarno_x003_y002.bmp,0.6990268230438232,0.6826657873832966,0.8910243599130251,0.6780391069823462,0.8164795213872875
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190110/48001F003202511190110/brudne_48001F003202511190110_x006_y001.bmp,0.6485613584518433,0.9755640053625736,0.7308379647336356,0.9753586413609763,0.8164202015532048
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190119/48001F003202511190119 czarno/brudne_48001F003202511190119 czarno_x003_y001.bmp,0.6462587714195251,0.9885738264973748,0.7235291423681627,0.9885648465363933,0.8162916388270434
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190088/48001F003202511190088 czarno/brudne_48001F003202511190088 czarno_x004_y001.bmp,0.6692439913749695,0.8535073799738585,0.7964883344976081,0.8514595637948327,0.8157282647516368
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190100/48001F003202511190100/brudne_48001F003202511190100_x006_y002.bmp,0.6972798109054565,0.6906224100170688,0.885479031458364,0.6861158353182863,0.8157019128093368
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190106/48001F003202511190106/brudne_48001F003202511190106_x006_y001.bmp,0.6470947861671448,0.9817317653512408,0.7261828024468074,0.9816195040614774,0.8155856480119419
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190098/48001F003202511190098 czarno/brudne_48001F003202511190098 czarno_x006_y002.bmp,0.7044095396995544,0.6487291630600523,0.9081100636576542,0.6435902072526681,0.8155281139159092
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190075/48001F003202511190075/brudne_48001F003202511190075_x003_y002.bmp,0.7128190398216248,0.5994234283303647,0.934803318553977,0.5935401994610052,0.8153612268714369
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190040/48001F003202511190040 czarno/brudne_48001F003202511190040 czarno_x004_y001.bmp,0.6562648415565491,0.9278197816213576,0.7552901955581244,0.9268937156610465,0.8153514275941471
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190088/48001F003202511190088/brudne_48001F003202511190088_x004_y001.bmp,0.6694204211235046,0.8507752284790467,0.7970483540208356,0.8486861703071783,0.8151215897210555
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190096/48001F003202511190096/brudne_48001F003202511190096_x007_y001.bmp,0.6763302087783813,0.8093959761410524,0.8189812537739403,0.806682295640591,0.814676618427268
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190059/48001F003202511190059/brudne_48001F003202511190059_x005_y002.bmp,0.668660044670105,0.8538106438513728,0.7946347833931962,0.851767405459007,0.81463120111623
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190092/48001F003202511190092 czarno/brudne_48001F003202511190092 czarno_x002_y001.bmp,0.6668457984924316,0.864236611569781,0.7888760420931971,0.862350753793694,0.8145921911883709
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190040/48001F003202511190040/brudne_48001F003202511190040_x004_y001.bmp,0.6556490063667297,0.9288944887228288,0.7533354247088047,0.9279846455315226,0.8144626519967559
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190063/48001F003202511190063/brudne_48001F003202511190063_x003_y002.bmp,0.6876632571220398,0.7429270952433681,0.8549543727225549,0.7392100629465486,0.8144438643009527
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190090/48001F003202511190090/brudne_48001F003202511190090_x000_y001.bmp,0.6618756651878357,0.8921991784612878,0.7730999515714668,0.8907354173316684,0.8142723645875374
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190100/48001F003202511190100 czarno/brudne_48001F003202511190100 czarno_x006_y002.bmp,0.6968637704849243,0.6885136833286767,0.8841584448799424,0.6839752772723889,0.8140943362172988
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190119/48001F003202511190119/brudne_48001F003202511190119_x003_y001.bmp,0.6452550888061523,0.987785560990162,0.720343274546667,0.9877646821134475,0.8139407671950403
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190106/48001F003202511190106 czarno/brudne_48001F003202511190106 czarno_x006_y001.bmp,0.6461082696914673,0.9824050936753967,0.7230514230113555,0.9823029963176034,0.8137894736685423
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190099/48001F003202511190099 czarno/brudne_48001F003202511190099 czarno_x001_y001.bmp,0.649283230304718,0.9631273716570564,0.7331293148842464,0.9627342759139199,0.8134910512446321
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190093/48001F003202511190093 czarno/brudne_48001F003202511190093 czarno_x000_y001.bmp,0.6438043117523193,0.9939843610804946,0.7157382491428305,0.9940570534678348,0.813149830656582
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190118/48001F003202511190118 czarno/brudne_48001F003202511190118 czarno_x006_y001.bmp,0.6507865190505981,0.9534303046059712,0.7379010217745571,0.9528908310464234,0.8131474550197102
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190116/48001F003202511190116 czarno/brudne_48001F003202511190116 czarno_x008_y002.bmp,0.6429015398025513,0.999155013291288,0.7128726897851266,0.9993057569879623,0.8131242633061191
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190037/48001F003202511190037/brudne_48001F003202511190037_x000_y001.bmp,0.6633130311965942,0.8804650405991205,0.7776624079237067,0.8788241519454069,0.8130690183313019
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190119/48001F003202511190119 czarno/brudne_48001F003202511190119 czarno_x004_y002.bmp,0.6526110768318176,0.9426058779776678,0.7436924939453394,0.9419030090403826,0.8130661742286045
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190111/48001F003202511190111/brudne_48001F003202511190111_x003_y002.bmp,0.6801717877388,0.7824825611281063,0.8311751113048635,0.7793626209925393,0.81304073969555
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190040/48001F003202511190040 czarno/brudne_48001F003202511190040 czarno_x000_y001.bmp,0.675071120262146,0.8117590843639628,0.8149846820142589,0.8090810751257286,0.8129184196032733
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190091/48001F003202511190091 czarno/brudne_48001F003202511190091 czarno_x005_y001.bmp,0.643955647945404,0.992384970061828,0.7162186172406259,0.9924335195445491,0.812893833046999
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190081/48001F003202511190081 czarno/brudne_48001F003202511190081 czarno_x001_y002.bmp,0.6855932474136353,0.7496914714097332,0.8483837923096608,0.7460765477822053,0.8125762567250514
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190059/48001F003202511190059 czarno/brudne_48001F003202511190059 czarno_x005_y002.bmp,0.6676145792007446,0.8540948321738164,0.7913162893265038,0.8520558836214476,0.8125751473297341
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190096/48001F003202511190096 czarno/brudne_48001F003202511190096 czarno_x008_y002.bmp,0.7115758657455444,0.5985276648062434,0.9308572620688571,0.5926309143320533,0.8124780403609758
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190091/48001F003202511190091/brudne_48001F003202511190091_x005_y001.bmp,0.6437323689460754,0.9924487392417972,0.7155098898304874,0.992498251324165,0.8124558163532746
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190099/48001F003202511190099/brudne_48001F003202511190099_x001_y001.bmp,0.6489652395248413,0.9619571132888252,0.7321199553719429,0.9615463524245055,0.8124191943403398
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190058/48001F003202511190058 czarno/brudne_48001F003202511190058 czarno_x002_y002.bmp,0.669804036617279,0.84037612881704,0.7982660180922856,0.838130095603837,0.8122184452213286
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190058/48001F003202511190058/brudne_48001F003202511190058_x002_y002.bmp,0.6706687808036804,0.8351321394702929,0.8010108705392396,0.8328069479192318,0.8121394976222369
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190090/48001F003202511190090 czarno/brudne_48001F003202511190090 czarno_x000_y001.bmp,0.6618312001228333,0.8854745084083134,0.7729588115159507,0.883909237975597,0.8117914607768268
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190037/48001F003202511190037 czarno/brudne_48001F003202511190037 czarno_x000_y001.bmp,0.6634692549705505,0.8754042561120017,0.7781582900758618,0.8736869746089193,0.811593329662432
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190042/48001F003202511190042/brudne_48001F003202511190042_x000_y002.bmp,0.6477019190788269,0.9665586819596405,0.7281099507115354,0.9662173820540367,0.8114475516814108
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190109/48001F003202511190109 czarno/brudne_48001F003202511190109 czarno_x006_y002.bmp,0.6496084332466125,0.955181144428876,0.7341615670865197,0.9546680999028506,0.8113388535722355
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190093/48001F003202511190093/brudne_48001F003202511190093_x002_y001.bmp,0.6586265563964844,0.9026438638548224,0.7627867001421924,0.9013377658859253,0.8112795731524989
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190116/48001F003202511190116/brudne_48001F003202511190116_x008_y002.bmp,0.6419245004653931,0.99922081981912,0.7097713924794697,0.999372556869331,0.8111318000159211
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190093/48001F003202511190093/brudne_48001F003202511190093_x000_y001.bmp,0.6429756879806519,0.9930190996477566,0.7131080493415101,0.9930772213551122,0.8110972595462709
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190118/48001F003202511190118/brudne_48001F003202511190118_x006_y001.bmp,0.649319589138031,0.9542433817908912,0.7332447243130196,0.9537161816808591,0.8104097343917633
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190077/48001F003202511190077/brudne_48001F003202511190077_x002_y001.bmp,0.6647093296051025,0.8644075493170844,0.7820945083801684,0.8625242718566805,0.8102449255969476
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190042/48001F003202511190042 czarno/brudne_48001F003202511190042 czarno_x000_y002.bmp,0.6478999853134155,0.9617681995503636,0.7287386483046722,0.961354587021682,0.8101542268556257
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190116/48001F003202511190116 czarno/brudne_48001F003202511190116 czarno_x004_y002.bmp,0.6943152546882629,0.6908231468535068,0.8760690007060788,0.6863196022894688,0.8096567112602654
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190093/48001F003202511190093 czarno/brudne_48001F003202511190093 czarno_x002_y001.bmp,0.6574073433876038,0.9048135205482284,0.7589167003625918,0.9035401736789648,0.8095349160233223
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190096/48001F003202511190096 czarno/brudne_48001F003202511190096 czarno_x009_y002.bmp,0.7062342166900635,0.6204969829541952,0.9139019142200063,0.6149318606724886,0.8092623954783752
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190044/48001F003202511190044/brudne_48001F003202511190044_x005_y002.bmp,0.7128646373748779,0.5818981552832755,0.9349480533294058,0.5757503813522874,0.8092288681374143
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190040/48001F003202511190040/brudne_48001F003202511190040_x000_y001.bmp,0.675432026386261,0.7989856442563588,0.8161302624916718,0.7961148191634787,0.8091248573268042
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190119/48001F003202511190119/brudne_48001F003202511190119_x004_y002.bmp,0.6507322788238525,0.9420361571488703,0.7377288536103216,0.9413246882410534,0.8089873957310778
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190116/48001F003202511190116/brudne_48001F003202511190116_x006_y001.bmp,0.6461271047592163,0.9677132094712262,0.7231112088793757,0.9673893372285687,0.8086085538015932
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190117/48001F003202511190117 czarno/brudne_48001F003202511190117 czarno_x004_y002.bmp,0.6583954095840454,0.8963992446184462,0.7620529988884506,0.8949988837427004,0.808584058587438
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190037/48001F003202511190037 czarno/brudne_48001F003202511190037 czarno_x001_y002.bmp,0.6630770564079285,0.8690171183325515,0.77691338181139,0.8672034225965521,0.8085148960861968
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190114/48001F003202511190114 czarno/brudne_48001F003202511190114 czarno_x006_y001.bmp,0.6429458260536194,0.9858395499516508,0.7130132622532882,0.9857892959200539,0.8084848740366563
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190097/48001F003202511190097 czarno/brudne_48001F003202511190097 czarno_x001_y001.bmp,0.6597036123275757,0.8878071798847819,0.7662054679748682,0.8862771212697554,0.8082305466280788
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190116/48001F003202511190116 czarno/brudne_48001F003202511190116 czarno_x006_y001.bmp,0.6463907361030579,0.9648557607169552,0.723948021835874,0.9644887551117094,0.8081372784824163
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190044/48001F003202511190044 czarno/brudne_48001F003202511190044 czarno_x002_y002.bmp,0.6911288499832153,0.7042719941411969,0.8659547832424921,0.6999714607442316,0.8078606203681009
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190088/48001F003202511190088/brudne_48001F003202511190088_x005_y001.bmp,0.6525181531906128,0.9278065802688724,0.7433975377167207,0.9268803150333433,0.8076165097775386
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190044/48001F003202511190044 czarno/brudne_48001F003202511190044 czarno_x005_y002.bmp,0.7130266427993774,0.5760136672748727,0.9354622874726937,0.5697770666398069,0.8074724601811833
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190096/48001F003202511190096/brudne_48001F003202511190096_x008_y002.bmp,0.7108824253082275,0.5883357104988093,0.9286561583076314,0.5822851118549996,0.8074262920492103
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190117/48001F003202511190117/brudne_48001F003202511190117_x004_y002.bmp,0.6581398844718933,0.8941589375590308,0.7612419165586951,0.8927247591120833,0.807260911452381
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190071/48001F003202511190071 czarno/brudne_48001F003202511190071 czarno_x005_y002.bmp,0.6564307808876038,0.903434682796759,0.7558169166232139,0.9021405222878471,0.8070301786058356
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190116/48001F003202511190116/brudne_48001F003202511190116_x004_y002.bmp,0.6929821372032166,0.6905205558714694,0.8718374477815838,0.6860124436781696,0.8067986963453888
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190109/48001F003202511190109/brudne_48001F003202511190109_x006_y002.bmp,0.647814154624939,0.95265123614963,0.7284662063744535,0.952100002504391,0.8067380350199316
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190097/48001F003202511190097/brudne_48001F003202511190097_x001_y001.bmp,0.6591994762420654,0.8854800794687164,0.7646052500264027,0.8839148931314953,0.8063636251131852
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190088/48001F003202511190088 czarno/brudne_48001F003202511190088 czarno_x005_y001.bmp,0.6537070274353027,0.917227422470074,0.7471712368418203,0.9161414642046937,0.806310816418826
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190033/48001F003202511190033/brudne_48001F003202511190033_x000_y001.bmp,0.6591925621032715,0.884711411392579,0.7645833033153573,0.8831346219640379,0.8060762648423956
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190077/48001F003202511190077 czarno/brudne_48001F003202511190077 czarno_x002_y001.bmp,0.663604199886322,0.8580480368653834,0.7785866293328169,0.8560687621780637,0.8057053758286532
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190093/48001F003202511190093/brudne_48001F003202511190093_x003_y001.bmp,0.6667565107345581,0.8396249570227804,0.7885926268074556,0.8373675848256954,0.8056638621138394
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190101/48001F003202511190101 czarno/brudne_48001F003202511190101 czarno_x003_y001.bmp,0.647979199886322,0.9481975409363655,0.7289900895027699,0.9475790784912383,0.8054962356487338
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190115/48001F003202511190115 czarno/brudne_48001F003202511190115 czarno_x005_y001.bmp,0.6514863967895508,0.9270802220768352,0.7401225586805493,0.9261429924202577,0.8052297104894472
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190071/48001F003202511190071/brudne_48001F003202511190071_x005_y002.bmp,0.6556652784347534,0.9027728735999044,0.7533870751580753,0.901468723040949,0.8052156519170812
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190114/48001F003202511190114/brudne_48001F003202511190114_x006_y001.bmp,0.6414319276809692,0.9850654041616512,0.7082078785132698,0.9850034643523108,0.8050863335569342
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190033/48001F003202511190033 czarno/brudne_48001F003202511190033 czarno_x000_y001.bmp,0.6594260334968567,0.880421534841808,0.7653243832047093,0.878779989466044,0.8050338453961764
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190037/48001F003202511190037/brudne_48001F003202511190037_x001_y002.bmp,0.6628881096839905,0.8602745776430047,0.776313631173339,0.8583289127240264,0.8050189797160796
