tile,label,prob_contaminated
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511180043/48001F003202511180043/czyste_48001F003202511180043_x000_y000.bmp,0,0.7113308075231168
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511180043/48001F003202511180043 czarno/czyste_48001F003202511180043 czarno_x000_y000.bmp,0,0.7113308075231168
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190072/48001F003202511190072/brudne_48001F003202511190072_x002_y001.bmp,1,0.7111583294139704
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190035/48001F003202511190035 czarno/brudne_48001F003202511190035 czarno_x005_y001.bmp,1,0.7111186779130102
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190044/48001F003202511190044/brudne_48001F003202511190044_x003_y002.bmp,1,0.7110027547828484
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190114/48001F003202511190114/brudne_48001F003202511190114_x000_y002.bmp,1,0.7106428167749695
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190051/48001F003202511190051/brudne_48001F003202511190051_x001_y001.bmp,1,0.7103593298572956
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190051/48001F003202511190051 czarno/brudne_48001F003202511190051 czarno_x001_y001.bmp,1,0.7103593298572956
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511180070/48001F003202511180070 czarno/czyste_48001F003202511180070 czarno_x001_y002.bmp,0,0.7103486462567092
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190118/48001F003202511190118 czarno/brudne_48001F003202511190118 czarno_x000_y002.bmp,1,0.7102957892546887
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511180026/48001F003202511180026 czarno/czyste_48001F003202511180026 czarno_x001_y000.bmp,0,0.7102757192138273
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511180026/48001F003202511180026/czyste_48001F003202511180026_x001_y000.bmp,0,0.7102757192138273
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511180024/48001F003202511180024 czarno/czyste_48001F003202511180024 czarno_x006_y000.bmp,0,0.7102027010294667
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511180024/48001F003202511180024/czyste_48001F003202511180024_x006_y000.bmp,0,0.7102027010294667
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190093/48001F003202511190093 czarno/brudne_48001F003202511190093 czarno_x004_y002.bmp,1,0.7101065192440431
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511180023/48001F003202511180023 czarno/czyste_48001F003202511180023 czarno_x005_y001.bmp,0,0.7100313040482217
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190095/48001F003202511190095/brudne_48001F003202511190095_x007_y002.bmp,1,0.7100259198154169
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190040/48001F003202511190040/brudne_48001F003202511190040_x003_y000.bmp,1,0.7098838540721786
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190040/48001F003202511190040 czarno/brudne_48001F003202511190040 czarno_x003_y000.bmp,1,0.7098838540721786
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190041/48001F003202511190041 czarno/brudne_48001F003202511190041 czarno_x002_y001.bmp,1,0.7095220506361853
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190111/48001F003202511190111 czarno/brudne_48001F003202511190111 czarno_x011_y000.bmp,1,0.7094022541848365
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190111/48001F003202511190111/brudne_48001F003202511190111_x011_y000.bmp,1,0.7094022541848365
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511190008/48001F003202511190008 czarno/czyste_48001F003202511190008 czarno_x003_y000.bmp,0,0.7093174802336809
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511190008/48001F003202511190008/czyste_48001F003202511190008_x003_y000.bmp,0,0.7093174802336809
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190061/48001F003202511190061 czarno/brudne_48001F003202511190061 czarno_x002_y002.bmp,1,0.7092662845888889
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190118/48001F003202511190118/brudne_48001F003202511190118_x007_y002.bmp,1,0.7089466252172676
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190074/48001F003202511190074 czarno/brudne_48001F003202511190074 czarno_x002_y000.bmp,1,0.7086169771432344
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190074/48001F003202511190074/brudne_48001F003202511190074_x002_y000.bmp,1,0.7086169771432344
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511180041/48001F003202511180041/czyste_48001F003202511180041_x007_y000.bmp,0,0.7080760874872818
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511180041/48001F003202511180041 czarno/czyste_48001F003202511180041 czarno_x007_y000.bmp,0,0.7080760874872818
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190077/48001F003202511190077/brudne_48001F003202511190077_x004_y000.bmp,1,0.7080229701591759
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190077/48001F003202511190077 czarno/brudne_48001F003202511190077 czarno_x004_y000.bmp,1,0.7080229701591759
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190091/48001F003202511190091/brudne_48001F003202511190091_x001_y001.bmp,1,0.7077506894507162
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190102/48001F003202511190102 czarno/brudne_48001F003202511190102 czarno_x002_y001.bmp,1,0.7077093633974606
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190102/48001F003202511190102/brudne_48001F003202511190102_x002_y001.bmp,1,0.7077093633974606
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190087/48001F003202511190087/brudne_48001F003202511190087_x005_y001.bmp,1,0.7076102489247972
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190087/48001F003202511190087 czarno/brudne_48001F003202511190087 czarno_x005_y001.bmp,1,0.7076102489247972
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190041/48001F003202511190041/brudne_48001F003202511190041_x002_y001.bmp,1,0.7074603379365205
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190051/48001F003202511190051 czarno/brudne_48001F003202511190051 czarno_x003_y000.bmp,1,0.7071697735317171
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190051/48001F003202511190051/brudne_48001F003202511190051_x003_y000.bmp,1,0.7071697735317171
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511180039/48001F003202511180039/czyste_48001F003202511180039_x004_y000.bmp,0,0.7071279045059035
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511180039/48001F003202511180039 czarno/czyste_48001F003202511180039 czarno_x004_y000.bmp,0,0.7071279045059035
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190110/48001F003202511190110/brudne_48001F003202511190110_x003_y001.bmp,1,0.7067780930187344
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190110/48001F003202511190110 czarno/brudne_48001F003202511190110 czarno_x003_y001.bmp,1,0.7067780930187344
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190076/48001F003202511190076 czarno/brudne_48001F003202511190076 czarno_x001_y002.bmp,1,0.7066645469694581
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190108/48001F003202511190108/brudne_48001F003202511190108_x001_y000.bmp,1,0.7066356447781228
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190108/48001F003202511190108 czarno/brudne_48001F003202511190108 czarno_x001_y000.bmp,1,0.7066356447781228
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190061/48001F003202511190061/brudne_48001F003202511190061_x003_y001.bmp,1,0.706202768646972
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190104/48001F003202511190104 czarno/brudne_48001F003202511190104 czarno_x007_y001.bmp,1,0.7060977846613417
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511180046/48001F003202511180046 czarno/czyste_48001F003202511180046 czarno_x004_y001.bmp,0,0.7058184875459876
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511180046/48001F003202511180046/czyste_48001F003202511180046_x004_y001.bmp,0,0.7058184875459876
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511180029/48001F003202511180029/czyste_48001F003202511180029_x006_y002.bmp,0,0.705458658624979
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190118/48001F003202511190118 czarno/brudne_48001F003202511190118 czarno_x007_y000.bmp,1,0.7052318289251448
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190118/48001F003202511190118/brudne_48001F003202511190118_x007_y000.bmp,1,0.7052318289251448
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190072/48001F003202511190072 czarno/brudne_48001F003202511190072 czarno_x002_y001.bmp,1,0.7049223091436886
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190111/48001F003202511190111/brudne_48001F003202511190111_x000_y000.bmp,1,0.7049145691370834
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190111/48001F003202511190111 czarno/brudne_48001F003202511190111 czarno_x000_y000.bmp,1,0.7049145691370834
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190096/48001F003202511190096 czarno/brudne_48001F003202511190096 czarno_x003_y002.bmp,1,0.7044451900592797
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190044/48001F003202511190044 czarno/brudne_48001F003202511190044 czarno_x002_y002.bmp,1,0.7042719941411969
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511180036/48001F003202511180036/czyste_48001F003202511180036_x004_y000.bmp,0,0.7042636263192594
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511180036/48001F003202511180036 czarno/czyste_48001F003202511180036 czarno_x004_y000.bmp,0,0.7042636263192594
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190099/48001F003202511190099 czarno/brudne_48001F003202511190099 czarno_x007_y001.bmp,1,0.7041237039251167
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190099/48001F003202511190099/brudne_48001F003202511190099_x007_y001.bmp,1,0.7041237039251167
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190114/48001F003202511190114 czarno/brudne_48001F003202511190114 czarno_x005_y002.bmp,1,0.7039989023689389
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190105/48001F003202511190105/brudne_48001F003202511190105_x003_y000.bmp,1,0.7037886024638375
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190105/48001F003202511190105 czarno/brudne_48001F003202511190105 czarno_x003_y000.bmp,1,0.7037886024638375
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190088/48001F003202511190088/brudne_48001F003202511190088_x000_y002.bmp,1,0.7036450260683624
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190108/48001F003202511190108/brudne_48001F003202511190108_x008_y002.bmp,1,0.7036316552975507
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511190015/48001F003202511190015/czyste_48001F003202511190015_x005_y000.bmp,0,0.7033358711498543
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511190015/48001F003202511190015 czarno/czyste_48001F003202511190015 czarno_x005_y000.bmp,0,0.7033358711498543
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190116/48001F003202511190116 czarno/brudne_48001F003202511190116 czarno_x009_y002.bmp,1,0.7032829276682981
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190098/48001F003202511190098/brudne_48001F003202511190098_x008_y002.bmp,1,0.7028620174551149
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190086/48001F003202511190086/brudne_48001F003202511190086_x003_y000.bmp,1,0.7028293553612591
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190086/48001F003202511190086 czarno/brudne_48001F003202511190086 czarno_x003_y000.bmp,1,0.7028293553612591
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511180026/48001F003202511180026 czarno/czyste_48001F003202511180026 czarno_x007_y002.bmp,0,0.7027824053788551
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190051/48001F003202511190051 czarno/brudne_48001F003202511190051 czarno_x004_y000.bmp,1,0.7027772456886658
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190051/48001F003202511190051/brudne_48001F003202511190051_x004_y000.bmp,1,0.7027772456886658
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190092/48001F003202511190092 czarno/brudne_48001F003202511190092 czarno_x003_y001.bmp,1,0.7024526250208073
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511180081/48001F003202511180081/czyste_48001F003202511180081_x004_y002.bmp,0,0.7022767678400478
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511180071/48001F003202511180071/czyste_48001F003202511180071_x002_y000.bmp,0,0.7022498738324066
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511180071/48001F003202511180071 czarno/czyste_48001F003202511180071 czarno_x002_y000.bmp,0,0.7022498738324066
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190063/48001F003202511190063 czarno/brudne_48001F003202511190063 czarno_x004_y002.bmp,1,0.7021472635400074
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190107/48001F003202511190107 czarno/brudne_48001F003202511190107 czarno_x001_y002.bmp,1,0.7020575115656635
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190107/48001F003202511190107/brudne_48001F003202511190107_x002_y001.bmp,1,0.7018944453770221
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190085/48001F003202511190085 czarno/brudne_48001F003202511190085 czarno_x004_y000.bmp,1,0.7017461984631714
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190085/48001F003202511190085/brudne_48001F003202511190085_x004_y000.bmp,1,0.7017461984631714
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190117/48001F003202511190117/brudne_48001F003202511190117_x010_y000.bmp,1,0.7016470473460762
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190117/48001F003202511190117 czarno/brudne_48001F003202511190117 czarno_x010_y000.bmp,1,0.7016470473460762
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511180033/48001F003202511180033 czarno/czyste_48001F003202511180033 czarno_x011_y000.bmp,0,0.7014188489859161
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511180033/48001F003202511180033/czyste_48001F003202511180033_x011_y000.bmp,0,0.7014188489859161
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190069/48001F003202511190069 czarno/brudne_48001F003202511190069 czarno_x003_y002.bmp,1,0.7013726826960841
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511180070/48001F003202511180070/czyste_48001F003202511180070_x011_y002.bmp,0,0.7012748689902555
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190051/48001F003202511190051 czarno/brudne_48001F003202511190051 czarno_x004_y002.bmp,1,0.7012337724861157
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190047/48001F003202511190047 czarno/brudne_48001F003202511190047 czarno_x000_y002.bmp,1,0.701142712797363
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190104/48001F003202511190104/brudne_48001F003202511190104_x003_y000.bmp,1,0.7004140212639893
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190104/48001F003202511190104 czarno/brudne_48001F003202511190104 czarno_x003_y000.bmp,1,0.7004140212639893
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190061/48001F003202511190061 czarno/brudne_48001F003202511190061 czarno_x003_y001.bmp,1,0.7003820801384236
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190107/48001F003202511190107 czarno/brudne_48001F003202511190107 czarno_x009_y000.bmp,1,0.7003549358955802
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190107/48001F003202511190107/brudne_48001F003202511190107_x009_y000.bmp,1,0.7003549358955802
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511180035/48001F003202511180035 czarno/czyste_48001F003202511180035 czarno_x001_y001.bmp,0,0.7001342611944901
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511180035/48001F003202511180035/czyste_48001F003202511180035_x001_y001.bmp,0,0.7001342611944901
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190035/48001F003202511190035/brudne_48001F003202511190035_x005_y001.bmp,1,0.6999461766198131
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190033/48001F003202511190033/brudne_48001F003202511190033_x005_y002.bmp,1,0.6999319720351946
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511180041/48001F003202511180041/czyste_48001F003202511180041_x010_y002.bmp,0,0.6998494901411332
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190116/48001F003202511190116 czarno/brudne_48001F003202511190116 czarno_x003_y001.bmp,1,0.6994617443037653
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190116/48001F003202511190116/brudne_48001F003202511190116_x003_y001.bmp,1,0.6994617443037653
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190049/48001F003202511190049/brudne_48001F003202511190049_x002_y000.bmp,1,0.6994399011904191
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190049/48001F003202511190049 czarno/brudne_48001F003202511190049 czarno_x002_y000.bmp,1,0.6994399011904191
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190052/48001F003202511190052/brudne_48001F003202511190052_x002_y000.bmp,1,0.6994334045505345
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190052/48001F003202511190052 czarno/brudne_48001F003202511190052 czarno_x002_y000.bmp,1,0.6994334045505345
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511180022/48001F003202511180022/czyste_48001F003202511180022_x001_y000.bmp,0,0.6992930240812922
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511180022/48001F003202511180022 czarno/czyste_48001F003202511180022 czarno_x001_y000.bmp,0,0.6992930240812922
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190109/48001F003202511190109/brudne_48001F003202511190109_x002_y001.bmp,1,0.6992070768786648
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190073/48001F003202511190073 czarno/brudne_48001F003202511190073 czarno_x004_y001.bmp,1,0.6990287213164411
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190073/48001F003202511190073/brudne_48001F003202511190073_x004_y001.bmp,1,0.6990287213164411
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511190012/48001F003202511190012/czyste_48001F003202511190012_x003_y000.bmp,0,0.6990247829557248
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511190012/48001F003202511190012 czarno/czyste_48001F003202511190012 czarno_x003_y000.bmp,0,0.6990247829557248
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190058/48001F003202511190058/brudne_48001F003202511190058_x004_y001.bmp,1,0.6986697340320294
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190058/48001F003202511190058 czarno/brudne_48001F003202511190058 czarno_x004_y001.bmp,1,0.6986697340320294
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190061/48001F003202511190061/brudne_48001F003202511190061_x002_y002.bmp,1,0.6985048630851189
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190045/48001F003202511190045/brudne_48001F003202511190045_x004_y000.bmp,1,0.698471296778549
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190045/48001F003202511190045 czarno/brudne_48001F003202511190045 czarno_x004_y000.bmp,1,0.698471296778549
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190093/48001F003202511190093/brudne_48001F003202511190093_x006_y002.bmp,1,0.6984289163982439
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190093/48001F003202511190093/brudne_48001F003202511190093_x004_y002.bmp,1,0.6983165930612237
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511180041/48001F003202511180041 czarno/czyste_48001F003202511180041 czarno_x000_y002.bmp,0,0.6979092923026903
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511180036/48001F003202511180036 czarno/czyste_48001F003202511180036 czarno_x000_y000.bmp,0,0.6978147498858859
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511180036/48001F003202511180036/czyste_48001F003202511180036_x000_y000.bmp,0,0.6978147498858859
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190059/48001F003202511190059/brudne_48001F003202511190059_x002_y002.bmp,1,0.6976225368080914
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190043/48001F003202511190043/brudne_48001F003202511190043_x003_y002.bmp,1,0.6974856760705869
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190047/48001F003202511190047/brudne_48001F003202511190047_x000_y002.bmp,1,0.6972011695205532
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190073/48001F003202511190073 czarno/brudne_48001F003202511190073 czarno_x001_y001.bmp,1,0.6971725830668604
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190100/48001F003202511190100 czarno/brudne_48001F003202511190100 czarno_x009_y001.bmp,1,0.6969627446487912
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190087/48001F003202511190087 czarno/brudne_48001F003202511190087 czarno_x002_y001.bmp,1,0.6969133121145521
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511180025/48001F003202511180025 czarno/czyste_48001F003202511180025 czarno_x006_y001.bmp,0,0.6967938583383471
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190092/48001F003202511190092/brudne_48001F003202511190092_x003_y001.bmp,1,0.6966736628299226
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511180022/48001F003202511180022/czyste_48001F003202511180022_x003_y000.bmp,0,0.6965969222710097
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511180022/48001F003202511180022 czarno/czyste_48001F003202511180022 czarno_x003_y000.bmp,0,0.6965969222710097
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190098/48001F003202511190098/brudne_48001F003202511190098_x003_y000.bmp,1,0.6963820612801072
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190098/48001F003202511190098 czarno/brudne_48001F003202511190098 czarno_x003_y000.bmp,1,0.6963820612801072
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511180041/48001F003202511180041/czyste_48001F003202511180041_x000_y002.bmp,0,0.6961536998149629
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190104/48001F003202511190104/brudne_48001F003202511190104_x001_y001.bmp,1,0.6960034745203346
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190104/48001F003202511190104 czarno/brudne_48001F003202511190104 czarno_x001_y001.bmp,1,0.6960034745203346
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190087/48001F003202511190087 czarno/brudne_48001F003202511190087 czarno_x001_y002.bmp,1,0.695884198089467
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511180070/48001F003202511180070 czarno/czyste_48001F003202511180070 czarno_x011_y002.bmp,0,0.6957935600575458
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190090/48001F003202511190090 czarno/brudne_48001F003202511190090 czarno_x005_y001.bmp,1,0.6956445829280968
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190090/48001F003202511190090/brudne_48001F003202511190090_x005_y001.bmp,1,0.6956445829280968
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190047/48001F003202511190047 czarno/brudne_48001F003202511190047 czarno_x003_y002.bmp,1,0.6948540840017938
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190035/48001F003202511190035/brudne_48001F003202511190035_x004_y001.bmp,1,0.6947799237394653
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511190005/48001F003202511190005 czarno/czyste_48001F003202511190005 czarno_x002_y000.bmp,0,0.6943556347098078
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511190005/48001F003202511190005/czyste_48001F003202511190005_x002_y000.bmp,0,0.6943556347098078
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190088/48001F003202511190088 czarno/brudne_48001F003202511190088 czarno_x000_y000.bmp,1,0.694228749516876
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190088/48001F003202511190088/brudne_48001F003202511190088_x000_y000.bmp,1,0.694228749516876
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190113/48001F003202511190113/brudne_48001F003202511190113_x008_y001.bmp,1,0.6940215788405856
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190113/48001F003202511190113 czarno/brudne_48001F003202511190113 czarno_x008_y001.bmp,1,0.6940215788405856
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190095/48001F003202511190095 czarno/brudne_48001F003202511190095 czarno_x009_y001.bmp,1,0.6937543944816538
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190095/48001F003202511190095/brudne_48001F003202511190095_x009_y001.bmp,1,0.6937543944816538
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190106/48001F003202511190106 czarno/brudne_48001F003202511190106 czarno_x006_y002.bmp,1,0.6937148057315287
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511180027/48001F003202511180027 czarno/czyste_48001F003202511180027 czarno_x007_y000.bmp,0,0.6936375100485916
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511180027/48001F003202511180027/czyste_48001F003202511180027_x007_y000.bmp,0,0.6936375100485916
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190102/48001F003202511190102/brudne_48001F003202511190102_x005_y002.bmp,1,0.6934219995060626
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511180081/48001F003202511180081 czarno/czyste_48001F003202511180081 czarno_x001_y001.bmp,0,0.6933060633225449
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190049/48001F003202511190049/brudne_48001F003202511190049_x002_y002.bmp,1,0.6932825019583699
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190044/48001F003202511190044/brudne_48001F003202511190044_x004_y000.bmp,1,0.6930899192329223
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190044/48001F003202511190044 czarno/brudne_48001F003202511190044 czarno_x004_y000.bmp,1,0.6930899192329223
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190116/48001F003202511190116/brudne_48001F003202511190116_x000_y001.bmp,1,0.6930748410395701
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190116/48001F003202511190116 czarno/brudne_48001F003202511190116 czarno_x000_y001.bmp,1,0.6930748410395701
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190101/48001F003202511190101/brudne_48001F003202511190101_x002_y000.bmp,1,0.693063407595314
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190101/48001F003202511190101 czarno/brudne_48001F003202511190101 czarno_x002_y000.bmp,1,0.693063407595314
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190108/48001F003202511190108/brudne_48001F003202511190108_x011_y002.bmp,1,0.6929844918927035
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511190010/48001F003202511190010/czyste_48001F003202511190010_x001_y001.bmp,0,0.6929292199135236
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190117/48001F003202511190117/brudne_48001F003202511190117_x008_y001.bmp,1,0.6927977340964704
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190117/48001F003202511190117 czarno/brudne_48001F003202511190117 czarno_x008_y001.bmp,1,0.6927977340964704
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190093/48001F003202511190093 czarno/brudne_48001F003202511190093 czarno_x006_y002.bmp,1,0.6925318003416417
/content/drive/MyDrive/project/data/car_data_tiles/czyste/202511180041/48001F003202511180041 czarno/czyste_48001F003202511180041 czarno_x010_y002.bmp,0,0.6922601609360864
